year,component_id,component_label,country,value,five_country_value,contemporaneous_share,is_complete_year,weight_year,weight
2016,L7GQ,Portable sound and vision devices,China,362276160.0,567382710.0,0.6385040531108183,True,2017.0,0.6385040531108183
2016,L7GQ,Portable sound and vision devices,Hong Kong,147614829.0,567382710.0,0.26016800723448197,True,2017.0,0.26016800723448197
2016,L7GQ,Portable sound and vision devices,Japan,19557972.0,567382710.0,0.03447051109470713,True,2017.0,0.03447051109470713
2016,L7GQ,Portable sound and vision devices,South Korea,15493357.0,567382710.0,0.027306713311725697,True,2017.0,0.027306713311725697
2016,L7GQ,Portable sound and vision devices,Taiwan,22440392.0,567382710.0,0.03955071524826691,True,2017.0,0.03955071524826691
2016,L7GR,Other sound and picture equipment,China,991475297.0,1457147322.0,0.6804221385378904,True,2017.0,0.6804221385378904
2016,L7GR,Other sound and picture equipment,Hong Kong,186147521.0,1457147322.0,0.1277479072908731,True,2017.0,0.1277479072908731
2016,L7GR,Other sound and picture equipment,Japan,111577810.0,1457147322.0,0.07657277223476242,True,2017.0,0.07657277223476242
2016,L7GR,Other sound and picture equipment,South Korea,45918604.0,1457147322.0,0.031512670892449406,True,2017.0,0.031512670892449406
2016,L7GR,Other sound and picture equipment,Taiwan,122028090.0,1457147322.0,0.0837445110440247,True,2017.0,0.0837445110440247
2016,L7GT,Personal computers,China,2913556574.0,3858929012.0,0.7550168880898812,True,2017.0,0.7550168880898812
2016,L7GT,Personal computers,Hong Kong,596443668.0,3858929012.0,0.15456196943381348,True,2017.0,0.15456196943381348
2016,L7GT,Personal computers,Japan,55047787.0,3858929012.0,0.014265042665677312,True,2017.0,0.014265042665677312
2016,L7GT,Personal computers,South Korea,30238609.0,3858929012.0,0.007836010692595763,True,2017.0,0.007836010692595763
2016,L7GT,Personal computers,Taiwan,263642374.0,3858929012.0,0.06832008911803221,True,2017.0,0.06832008911803221
2016,L7GU,Information-processing accessories,China,3198461149.0,4667996671.0,0.685189252355403,True,2017.0,0.685189252355403
2016,L7GU,Information-processing accessories,Hong Kong,772181612.0,4667996671.0,0.16542034333425942,True,2017.0,0.16542034333425942
2016,L7GU,Information-processing accessories,Japan,67847317.0,4667996671.0,0.01453456842021814,True,2017.0,0.01453456842021814
2016,L7GU,Information-processing accessories,South Korea,255086315.0,4667996671.0,0.05464577911649501,True,2017.0,0.05464577911649501
2016,L7GU,Information-processing accessories,Taiwan,374420278.0,4667996671.0,0.08021005677362446,True,2017.0,0.08021005677362446
2016,L7GY,Other recording media,China,151026281.0,372062147.0,0.4059168131392845,True,2017.0,0.4059168131392845
2016,L7GY,Other recording media,Hong Kong,69173708.0,372062147.0,0.1859197678607171,True,2017.0,0.1859197678607171
2016,L7GY,Other recording media,Japan,14960843.0,372062147.0,0.04021060223576036,True,2017.0,0.04021060223576036
2016,L7GY,Other recording media,South Korea,29414294.0,372062147.0,0.07905747530936008,True,2017.0,0.07905747530936008
2016,L7GY,Other recording media,Taiwan,107487021.0,372062147.0,0.28889534145487794,True,2017.0,0.28889534145487794
2016,L7H9,Games and hobbies,China,570236907.0,646537491.0,0.8819858321255496,True,2017.0,0.8819858321255496
2016,L7H9,Games and hobbies,Hong Kong,56079020.0,646537491.0,0.08673746036484681,True,2017.0,0.08673746036484681
2016,L7H9,Games and hobbies,Japan,7219038.0,646537491.0,0.011165691240633716,True,2017.0,0.011165691240633716
2016,L7H9,Games and hobbies,South Korea,4733421.0,646537491.0,0.00732118564799516,True,2017.0,0.00732118564799516
2016,L7H9,Games and hobbies,Taiwan,8269105.0,646537491.0,0.01278983062097477,True,2017.0,0.01278983062097477
2017,D7EO,Photographic and optical equipment,China,205283336.0,340573939.0,0.6027570300967744,True,2018.0,0.6027570300967744
2017,D7EO,Photographic and optical equipment,Hong Kong,69998142.0,340573939.0,0.20552994220735135,True,2018.0,0.20552994220735135
2017,D7EO,Photographic and optical equipment,Japan,29233585.0,340573939.0,0.08583623598985946,True,2018.0,0.08583623598985946
2017,D7EO,Photographic and optical equipment,South Korea,16956631.0,340573939.0,0.049788398518654714,True,2018.0,0.049788398518654714
2017,D7EO,Photographic and optical equipment,Taiwan,19102245.0,340573939.0,0.056088393187360114,True,2018.0,0.056088393187360114
2017,L7GG,Mobile telephone equipment,China,4378153337.0,5714261783.0,0.7661800427178644,True,2018.0,0.7661800427178644
2017,L7GG,Mobile telephone equipment,Hong Kong,794406157.0,5714261783.0,0.13902165969423524,True,2018.0,0.13902165969423524
2017,L7GG,Mobile telephone equipment,Japan,31566368.0,5714261783.0,0.005524137534949893,True,2018.0,0.005524137534949893
2017,L7GG,Mobile telephone equipment,South Korea,156111372.0,5714261783.0,0.027319604513820712,True,2018.0,0.027319604513820712
2017,L7GG,Mobile telephone equipment,Taiwan,354024549.0,5714261783.0,0.061954555539129735,True,2018.0,0.061954555539129735
2017,L7GM,Sound equipment,China,360219463.0,541485280.0,0.6652433155708314,True,2018.0,0.6652433155708314
2017,L7GM,Sound equipment,Hong Kong,132870003.0,541485280.0,0.245380637124614,True,2018.0,0.245380637124614
2017,L7GM,Sound equipment,Japan,16799982.0,541485280.0,0.031025740902873668,True,2018.0,0.031025740902873668
2017,L7GM,Sound equipment,South Korea,10421879.0,541485280.0,0.019246837143938614,True,2018.0,0.019246837143938614
2017,L7GM,Sound equipment,Taiwan,21173953.0,541485280.0,0.039103469257742336,True,2018.0,0.039103469257742336
2017,L7GP,Sound and vision equipment,China,1013795035.0,1460700661.0,0.6940470844354605,True,2018.0,0.6940470844354605
2017,L7GP,Sound and vision equipment,Hong Kong,218471617.0,1460700661.0,0.14956631624335248,True,2018.0,0.14956631624335248
2017,L7GP,Sound and vision equipment,Japan,108596353.0,1460700661.0,0.07434538499192203,True,2018.0,0.07434538499192203
2017,L7GP,Sound and vision equipment,South Korea,40046961.0,1460700661.0,0.027416268143935617,True,2018.0,0.027416268143935617
2017,L7GP,Sound and vision equipment,Taiwan,79790695.0,1460700661.0,0.05462494618532934,True,2018.0,0.05462494618532934
2017,L7GQ,Portable sound and vision devices,China,360219463.0,541485280.0,0.6652433155708314,True,2018.0,0.6652433155708314
2017,L7GQ,Portable sound and vision devices,Hong Kong,132870003.0,541485280.0,0.245380637124614,True,2018.0,0.245380637124614
2017,L7GQ,Portable sound and vision devices,Japan,16799982.0,541485280.0,0.031025740902873668,True,2018.0,0.031025740902873668
2017,L7GQ,Portable sound and vision devices,South Korea,10421879.0,541485280.0,0.019246837143938614,True,2018.0,0.019246837143938614
2017,L7GQ,Portable sound and vision devices,Taiwan,21173953.0,541485280.0,0.039103469257742336,True,2018.0,0.039103469257742336
2017,L7GR,Other sound and picture equipment,China,964650373.0,1386461124.0,0.695764458376548,True,2018.0,0.695764458376548
2017,L7GR,Other sound and picture equipment,Hong Kong,202041047.0,1386461124.0,0.1457242785265431,True,2018.0,0.1457242785265431
2017,L7GR,Other sound and picture equipment,Japan,101339584.0,1386461124.0,0.07309226508106548,True,2018.0,0.07309226508106548
2017,L7GR,Other sound and picture equipment,South Korea,38864081.0,1386461124.0,0.02803113648644937,True,2018.0,0.02803113648644937
2017,L7GR,Other sound and picture equipment,Taiwan,79566039.0,1386461124.0,0.05738786152939403,True,2018.0,0.05738786152939403
2017,L7GT,Personal computers,China,2911293076.0,3780168295.0,0.770149064487617,True,2018.0,0.770149064487617
2017,L7GT,Personal computers,Hong Kong,510607678.0,3780168295.0,0.13507538240436992,True,2018.0,0.13507538240436992
2017,L7GT,Personal computers,Japan,75188964.0,3780168295.0,0.019890374748513677,True,2018.0,0.019890374748513677
2017,L7GT,Personal computers,South Korea,23653362.0,3780168295.0,0.00625722458740425,True,2018.0,0.00625722458740425
2017,L7GT,Personal computers,Taiwan,259425215.0,3780168295.0,0.06862795377209521,True,2018.0,0.06862795377209521
2017,L7GU,Information-processing accessories,China,3268589033.0,4414480929.0,0.7404243184125442,True,2018.0,0.7404243184125442
2017,L7GU,Information-processing accessories,Hong Kong,636349624.0,4414480929.0,0.144150497925959,True,2018.0,0.144150497925959
2017,L7GU,Information-processing accessories,Japan,82937061.0,4414480929.0,0.018787500123777293,True,2018.0,0.018787500123777293
2017,L7GU,Information-processing accessories,South Korea,29127575.0,4414480929.0,0.006598187979169317,True,2018.0,0.006598187979169317
2017,L7GU,Information-processing accessories,Taiwan,397477636.0,4414480929.0,0.09003949555855019,True,2018.0,0.09003949555855019
2017,L7GY,Other recording media,China,200332128.0,441511539.0,0.45374154535970124,True,2018.0,0.45374154535970124
2017,L7GY,Other recording media,Hong Kong,78879639.0,441511539.0,0.17865815960021827,True,2018.0,0.17865815960021827
2017,L7GY,Other recording media,Japan,21743789.0,441511539.0,0.049248518055153255,True,2018.0,0.049248518055153255
2017,L7GY,Other recording media,South Korea,20186438.0,441511539.0,0.045721201411227444,True,2018.0,0.045721201411227444
2017,L7GY,Other recording media,Taiwan,120369545.0,441511539.0,0.2726305755736998,True,2018.0,0.2726305755736998
2017,L7H9,Games and hobbies,China,711305917.0,770716051.0,0.9229156653440451,True,2018.0,0.9229156653440451
2017,L7H9,Games and hobbies,Hong Kong,35868470.0,770716051.0,0.04653915012339609,True,2018.0,0.04653915012339609
2017,L7H9,Games and hobbies,Japan,9837520.0,770716051.0,0.01276413017120361,True,2018.0,0.01276413017120361
2017,L7H9,Games and hobbies,South Korea,4980176.0,770716051.0,0.006461752020784111,True,2018.0,0.006461752020784111
2017,L7H9,Games and hobbies,Taiwan,8723968.0,770716051.0,0.01131930234057108,True,2018.0,0.01131930234057108
2018,D7EO,Photographic and optical equipment,China,253172840.0,375326978.0,0.6745394145368362,True,2019.0,0.6745394145368362
2018,D7EO,Photographic and optical equipment,Hong Kong,61271232.0,375326978.0,0.1632476096615682,True,2019.0,0.1632476096615682
2018,D7EO,Photographic and optical equipment,Japan,28603010.0,375326978.0,0.07620824421526129,True,2019.0,0.07620824421526129
2018,D7EO,Photographic and optical equipment,South Korea,14516726.0,375326978.0,0.03867754478336487,True,2019.0,0.03867754478336487
2018,D7EO,Photographic and optical equipment,Taiwan,17763170.0,375326978.0,0.047327186802969434,True,2019.0,0.047327186802969434
2018,L7GG,Mobile telephone equipment,China,4902206692.0,6499833614.0,0.7542049509453796,True,2019.0,0.7542049509453796
2018,L7GG,Mobile telephone equipment,Hong Kong,1028590969.0,6499833614.0,0.1582488152903663,True,2019.0,0.1582488152903663
2018,L7GG,Mobile telephone equipment,Japan,32651841.0,6499833614.0,0.005023488744338187,True,2019.0,0.005023488744338187
2018,L7GG,Mobile telephone equipment,South Korea,51906842.0,6499833614.0,0.00798587242113364,True,2019.0,0.00798587242113364
2018,L7GG,Mobile telephone equipment,Taiwan,484477270.0,6499833614.0,0.0745368725987822,True,2019.0,0.0745368725987822
2018,L7GM,Sound equipment,China,364010502.0,504348521.0,0.721743966410878,True,2019.0,0.721743966410878
2018,L7GM,Sound equipment,Hong Kong,111840372.0,504348521.0,0.22175215618407654,True,2019.0,0.22175215618407654
2018,L7GM,Sound equipment,Japan,9032023.0,504348521.0,0.017908296790663136,True,2019.0,0.017908296790663136
2018,L7GM,Sound equipment,South Korea,4039250.0,504348521.0,0.008008846723672657,True,2019.0,0.008008846723672657
2018,L7GM,Sound equipment,Taiwan,15426374.0,504348521.0,0.030586733890709674,True,2019.0,0.030586733890709674
2018,L7GP,Sound and vision equipment,China,1056916820.0,1551024185.0,0.6814315535640729,True,2019.0,0.6814315535640729
2018,L7GP,Sound and vision equipment,Hong Kong,314338742.0,1551024185.0,0.20266527436514473,True,2019.0,0.20266527436514473
2018,L7GP,Sound and vision equipment,Japan,100754905.0,1551024185.0,0.06496024109385502,True,2019.0,0.06496024109385502
2018,L7GP,Sound and vision equipment,South Korea,31758011.0,1551024185.0,0.020475509864470616,True,2019.0,0.020475509864470616
2018,L7GP,Sound and vision equipment,Taiwan,47255707.0,1551024185.0,0.030467421112456733,True,2019.0,0.030467421112456733
2018,L7GQ,Portable sound and vision devices,China,364010502.0,504348521.0,0.721743966410878,True,2019.0,0.721743966410878
2018,L7GQ,Portable sound and vision devices,Hong Kong,111840372.0,504348521.0,0.22175215618407654,True,2019.0,0.22175215618407654
2018,L7GQ,Portable sound and vision devices,Japan,9032023.0,504348521.0,0.017908296790663136,True,2019.0,0.017908296790663136
2018,L7GQ,Portable sound and vision devices,South Korea,4039250.0,504348521.0,0.008008846723672657,True,2019.0,0.008008846723672657
2018,L7GQ,Portable sound and vision devices,Taiwan,15426374.0,504348521.0,0.030586733890709674,True,2019.0,0.030586733890709674
2018,L7GR,Other sound and picture equipment,China,1025151428.0,1499653907.0,0.6835920096062538,True,2019.0,0.6835920096062538
2018,L7GR,Other sound and picture equipment,Hong Kong,298518216.0,1499653907.0,0.19905807240363493,True,2019.0,0.19905807240363493
2018,L7GR,Other sound and picture equipment,Japan,98807585.0,1499653907.0,0.06588692533576682,True,2019.0,0.06588692533576682
2018,L7GR,Other sound and picture equipment,South Korea,30263784.0,1499653907.0,0.02018051222267779,True,2019.0,0.02018051222267779
2018,L7GR,Other sound and picture equipment,Taiwan,46912894.0,1499653907.0,0.03128248043166669,True,2019.0,0.03128248043166669
2018,L7GT,Personal computers,China,3425396657.0,4306681022.0,0.795368089603549,True,2019.0,0.795368089603549
2018,L7GT,Personal computers,Hong Kong,526025970.0,4306681022.0,0.12214184596279117,True,2019.0,0.12214184596279117
2018,L7GT,Personal computers,Japan,86990547.0,4306681022.0,0.020198976092174584,True,2019.0,0.020198976092174584
2018,L7GT,Personal computers,South Korea,18111962.0,4306681022.0,0.004205549913605837,True,2019.0,0.004205549913605837
2018,L7GT,Personal computers,Taiwan,250155886.0,4306681022.0,0.05808553842787942,True,2019.0,0.05808553842787942
2018,L7GU,Information-processing accessories,China,3895690418.0,5067871028.0,0.7687035436530055,True,2019.0,0.7687035436530055
2018,L7GU,Information-processing accessories,Hong Kong,651493322.0,5067871028.0,0.12855365071456984,True,2019.0,0.12855365071456984
2018,L7GU,Information-processing accessories,Japan,94688673.0,5067871028.0,0.018684112613925028,True,2019.0,0.018684112613925028
2018,L7GU,Information-processing accessories,South Korea,27917204.0,5067871028.0,0.005508665048056152,True,2019.0,0.005508665048056152
2018,L7GU,Information-processing accessories,Taiwan,398081411.0,5067871028.0,0.07855002797044346,True,2019.0,0.07855002797044346
2018,L7GY,Other recording media,China,87974388.0,283517807.0,0.31029581150788177,True,2019.0,0.31029581150788177
2018,L7GY,Other recording media,Hong Kong,69769122.0,283517807.0,0.24608373893072613,True,2019.0,0.24608373893072613
2018,L7GY,Other recording media,Japan,24214627.0,283517807.0,0.08540778181174348,True,2019.0,0.08540778181174348
2018,L7GY,Other recording media,South Korea,7393997.0,283517807.0,0.02607948008006425,True,2019.0,0.02607948008006425
2018,L7GY,Other recording media,Taiwan,94165673.0,283517807.0,0.3321331876695844,True,2019.0,0.3321331876695844
2018,L7H9,Games and hobbies,China,660203192.0,725268925.0,0.9102874385525341,True,2019.0,0.9102874385525341
2018,L7H9,Games and hobbies,Hong Kong,32429896.0,725268925.0,0.04471430511103175,True,2019.0,0.04471430511103175
2018,L7H9,Games and hobbies,Japan,22182812.0,725268925.0,0.03058563690702728,True,2019.0,0.03058563690702728
2018,L7H9,Games and hobbies,South Korea,5438290.0,725268925.0,0.007498308299917855,True,2019.0,0.007498308299917855
2018,L7H9,Games and hobbies,Taiwan,5014735.0,725268925.0,0.006914311129488968,True,2019.0,0.006914311129488968
2019,D7EO,Photographic and optical equipment,China,257065523.0,380808116.0,0.6750526372709976,True,2020.0,0.6750526372709976
2019,D7EO,Photographic and optical equipment,Hong Kong,65696127.0,380808116.0,0.17251766503842056,True,2020.0,0.17251766503842056
2019,D7EO,Photographic and optical equipment,Japan,27518298.0,380808116.0,0.07226289788424572,True,2020.0,0.07226289788424572
2019,D7EO,Photographic and optical equipment,South Korea,14779289.0,380808116.0,0.03881033092267393,True,2020.0,0.03881033092267393
2019,D7EO,Photographic and optical equipment,Taiwan,15748879.0,380808116.0,0.04135646888366213,True,2020.0,0.04135646888366213
2019,L7GG,Mobile telephone equipment,China,5878579181.0,7815895871.0,0.7521312051778741,True,2020.0,0.7521312051778741
2019,L7GG,Mobile telephone equipment,Hong Kong,1205280212.0,7815895871.0,0.1542088369513796,True,2020.0,0.1542088369513796
2019,L7GG,Mobile telephone equipment,Japan,38655625.0,7815895871.0,0.00494577021470147,True,2020.0,0.00494577021470147
2019,L7GG,Mobile telephone equipment,South Korea,119384058.0,7815895871.0,0.015274520025651965,True,2020.0,0.015274520025651965
2019,L7GG,Mobile telephone equipment,Taiwan,573996795.0,7815895871.0,0.07343966763039288,True,2020.0,0.07343966763039288
2019,L7GM,Sound equipment,China,360727550.0,495449408.0,0.7280815037324658,True,2020.0,0.7280815037324658
2019,L7GM,Sound equipment,Hong Kong,106395023.0,495449408.0,0.21474447497977434,True,2020.0,0.21474447497977434
2019,L7GM,Sound equipment,Japan,8295865.0,495449408.0,0.01674412132913478,True,2020.0,0.01674412132913478
2019,L7GM,Sound equipment,South Korea,4227394.0,495449408.0,0.008532443336777587,True,2020.0,0.008532443336777587
2019,L7GM,Sound equipment,Taiwan,15803576.0,495449408.0,0.03189745662184745,True,2020.0,0.03189745662184745
2019,L7GP,Sound and vision equipment,China,1035187427.0,1476414620.0,0.7011495368421643,True,2020.0,0.7011495368421643
2019,L7GP,Sound and vision equipment,Hong Kong,239191574.0,1476414620.0,0.16200840249062287,True,2020.0,0.16200840249062287
2019,L7GP,Sound and vision equipment,Japan,107365842.0,1476414620.0,0.07272065756162724,True,2020.0,0.07272065756162724
2019,L7GP,Sound and vision equipment,South Korea,50112752.0,1476414620.0,0.03394219436813759,True,2020.0,0.03394219436813759
2019,L7GP,Sound and vision equipment,Taiwan,44557025.0,1476414620.0,0.030179208737448022,True,2020.0,0.030179208737448022
2019,L7GQ,Portable sound and vision devices,China,360727550.0,495449408.0,0.7280815037324658,True,2020.0,0.7280815037324658
2019,L7GQ,Portable sound and vision devices,Hong Kong,106395023.0,495449408.0,0.21474447497977434,True,2020.0,0.21474447497977434
2019,L7GQ,Portable sound and vision devices,Japan,8295865.0,495449408.0,0.01674412132913478,True,2020.0,0.01674412132913478
2019,L7GQ,Portable sound and vision devices,South Korea,4227394.0,495449408.0,0.008532443336777587,True,2020.0,0.008532443336777587
2019,L7GQ,Portable sound and vision devices,Taiwan,15803576.0,495449408.0,0.03189745662184745,True,2020.0,0.03189745662184745
2019,L7GR,Other sound and picture equipment,China,999010044.0,1420102826.0,0.7034772593291072,True,2020.0,0.7034772593291072
2019,L7GR,Other sound and picture equipment,Hong Kong,222663234.0,1420102826.0,0.15679374051185785,True,2020.0,0.15679374051185785
2019,L7GR,Other sound and picture equipment,Japan,105568913.0,1420102826.0,0.07433892184931121,True,2020.0,0.07433892184931121
2019,L7GR,Other sound and picture equipment,South Korea,48633924.0,1420102826.0,0.03424676235381282,True,2020.0,0.03424676235381282
2019,L7GR,Other sound and picture equipment,Taiwan,44226711.0,1420102826.0,0.031143315955910928,True,2020.0,0.031143315955910928
2019,L7GT,Personal computers,China,4312880174.0,5180165528.0,0.8325757450583151,True,2020.0,0.8325757450583151
2019,L7GT,Personal computers,Hong Kong,530854302.0,5180165528.0,0.10247825076836038,True,2020.0,0.10247825076836038
2019,L7GT,Personal computers,Japan,67119118.0,5180165528.0,0.01295694464534107,True,2020.0,0.01295694464534107
